id,label,name,license_plate,status,city,zipcode,order_id,product,quantity,status,to_id
O_158,assigned_to,,,,,,,,,,D_49197
O_159,assigned_to,,,,,,,,,,D_33536
O_160,assigned_to,,,,,,,,,,D_93212
O_161,assigned_to,,,,,,,,,,D_10521
O_162,assigned_to,,,,,,,,,,D_83322
O_163,assigned_to,,,,,,,,,,D_30338
O_164,assigned_to,,,,,,,,,,D_74812
O_165,assigned_to,,,,,,,,,,D_66288
O_166,assigned_to,,,,,,,,,,D_23364
O_167,assigned_to,,,,,,,,,,D_21555
O_168,assigned_to,,,,,,,,,,D_58736
O_169,assigned_to,,,,,,,,,,D_46917
O_170,assigned_to,,,,,,,,,,D_45534
O_171,assigned_to,,,,,,,,,,D_12393
O_172,assigned_to,,,,,,,,,,D_5160
O_173,assigned_to,,,,,,,,,,D_21750
O_174,assigned_to,,,,,,,,,,D_25498
O_175,assigned_to,,,,,,,,,,D_9665
O_176,assigned_to,,,,,,,,,,D_66415
O_177,assigned_to,,,,,,,,,,D_40415
O_178,assigned_to,,,,,,,,,,D_73271
O_179,assigned_to,,,,,,,,,,D_67212
O_180,assigned_to,,,,,,,,,,D_94042
O_181,assigned_to,,,,,,,,,,D_69812
O_182,assigned_to,,,,,,,,,,D_79574
O_183,assigned_to,,,,,,,,,,D_54302
O_184,assigned_to,,,,,,,,,,D_97692
O_185,assigned_to,,,,,,,,,,D_14550
O_186,assigned_to,,,,,,,,,,D_39980
O_187,assigned_to,,,,,,,,,,D_42241
O_188,assigned_to,,,,,,,,,,D_49732
O_189,assigned_to,,,,,,,,,,D_50918
O_190,assigned_to,,,,,,,,,,D_44862
O_191,assigned_to,,,,,,,,,,D_16009
O_192,assigned_to,,,,,,,,,,D_89335
O_193,assigned_to,,,,,,,,,,D_84338
O_194,assigned_to,,,,,,,,,,D_66560
O_195,assigned_to,,,,,,,,,,D_81755
O_196,assigned_to,,,,,,,,,,D_38741
O_197,assigned_to,,,,,,,,,,D_50154
O_198,assigned_to,,,,,,,,,,D_4203
O_199,assigned_to,,,,,,,,,,D_17523
O_200,assigned_to,,,,,,,,,,D_28911
O_201,assigned_to,,,,,,,,,,D_89347
O_202,assigned_to,,,,,,,,,,D_37346
O_203,assigned_to,,,,,,,,,,D_18715
O_204,assigned_to,,,,,,,,,,D_9559
O_205,assigned_to,,,,,,,,,,D_31128
O_206,assigned_to,,,,,,,,,,D_73437
O_207,assigned_to,,,,,,,,,,D_69076
O_208,assigned_to,,,,,,,,,,D_19459
O_209,assigned_to,,,,,,,,,,D_85030
O_210,assigned_to,,,,,,,,,,D_50287
O_211,assigned_to,,,,,,,,,,D_40833
O_212,assigned_to,,,,,,,,,,D_51453
O_213,assigned_to,,,,,,,,,,D_91889
O_214,assigned_to,,,,,,,,,,D_22565
O_215,assigned_to,,,,,,,,,,D_31333
O_216,assigned_to,,,,,,,,,,D_77800
O_217,assigned_to,,,,,,,,,,D_92342
O_218,assigned_to,,,,,,,,,,D_7158
O_219,assigned_to,,,,,,,,,,D_78768
O_220,assigned_to,,,,,,,,,,D_81951
O_221,assigned_to,,,,,,,,,,D_79213
O_222,assigned_to,,,,,,,,,,D_92496
O_223,assigned_to,,,,,,,,,,D_30890
O_224,assigned_to,,,,,,,,,,D_74174
O_225,assigned_to,,,,,,,,,,D_76543
O_226,assigned_to,,,,,,,,,,D_50944
O_227,assigned_to,,,,,,,,,,D_9535
O_228,assigned_to,,,,,,,,,,D_93553
O_229,assigned_to,,,,,,,,,,D_27406
O_230,assigned_to,,,,,,,,,,D_50840
O_231,assigned_to,,,,,,,,,,D_44846
O_232,assigned_to,,,,,,,,,,D_43540
O_233,assigned_to,,,,,,,,,,D_58714
O_234,assigned_to,,,,,,,,,,D_11340
O_235,assigned_to,,,,,,,,,,D_24134
O_236,assigned_to,,,,,,,,,,D_77220
O_237,assigned_to,,,,,,,,,,D_98461
O_238,assigned_to,,,,,,,,,,D_81199
O_239,assigned_to,,,,,,,,,,D_73169
O_240,assigned_to,,,,,,,,,,D_5244
O_241,assigned_to,,,,,,,,,,D_1045
O_242,assigned_to,,,,,,,,,,D_16610
O_243,assigned_to,,,,,,,,,,D_94297
O_244,assigned_to,,,,,,,,,,D_56992
O_245,assigned_to,,,,,,,,,,D_58646
O_246,assigned_to,,,,,,,,,,D_84207
O_247,assigned_to,,,,,,,,,,D_84693
O_248,assigned_to,,,,,,,,,,D_11337
O_249,assigned_to,,,,,,,,,,D_39455
O_250,assigned_to,,,,,,,,,,D_68584
O_251,assigned_to,,,,,,,,,,D_65581
O_252,assigned_to,,,,,,,,,,D_71616
O_253,assigned_to,,,,,,,,,,D_27660
O_254,assigned_to,,,,,,,,,,D_82434
O_255,assigned_to,,,,,,,,,,D_37037
O_256,assigned_to,,,,,,,,,,D_20878
O_257,assigned_to,,,,,,,,,,D_46161
O_258,assigned_to,,,,,,,,,,D_55638
O_259,assigned_to,,,,,,,,,,D_59395
O_260,assigned_to,,,,,,,,,,D_74039
O_261,assigned_to,,,,,,,,,,D_71398
O_262,assigned_to,,,,,,,,,,D_37920
O_263,assigned_to,,,,,,,,,,D_50427
O_264,assigned_to,,,,,,,,,,D_40729
O_265,assigned_to,,,,,,,,,,D_57355
O_266,assigned_to,,,,,,,,,,D_21983
O_267,assigned_to,,,,,,,,,,D_65991
O_268,assigned_to,,,,,,,,,,D_39542
O_269,assigned_to,,,,,,,,,,D_38292
O_270,assigned_to,,,,,,,,,,D_93649
O_271,assigned_to,,,,,,,,,,D_15177
O_272,assigned_to,,,,,,,,,,D_97032
O_273,assigned_to,,,,,,,,,,D_73115
O_274,assigned_to,,,,,,,,,,D_7801
O_275,assigned_to,,,,,,,,,,D_14816
O_276,assigned_to,,,,,,,,,,D_18518
O_277,assigned_to,,,,,,,,,,D_61876
O_278,assigned_to,,,,,,,,,,D_35420
O_279,assigned_to,,,,,,,,,,D_57761
O_280,assigned_to,,,,,,,,,,D_97766
O_281,assigned_to,,,,,,,,,,D_94725
O_282,assigned_to,,,,,,,,,,D_44061
O_283,assigned_to,,,,,,,,,,D_45292
O_284,assigned_to,,,,,,,,,,D_87470
O_285,assigned_to,,,,,,,,,,D_76061
O_286,assigned_to,,,,,,,,,,D_93820
O_287,assigned_to,,,,,,,,,,D_47093
O_288,assigned_to,,,,,,,,,,D_20946
O_289,assigned_to,,,,,,,,,,D_4080
O_290,assigned_to,,,,,,,,,,D_18938
O_291,assigned_to,,,,,,,,,,D_63130
O_292,assigned_to,,,,,,,,,,D_23777
O_293,assigned_to,,,,,,,,,,D_6055
O_294,assigned_to,,,,,,,,,,D_5207
O_295,assigned_to,,,,,,,,,,D_1922
O_296,assigned_to,,,,,,,,,,D_55710
O_297,assigned_to,,,,,,,,,,D_74120
O_298,assigned_to,,,,,,,,,,D_76376
O_299,assigned_to,,,,,,,,,,D_50747
O_300,assigned_to,,,,,,,,,,D_77054
O_301,assigned_to,,,,,,,,,,D_47637
O_302,assigned_to,,,,,,,,,,D_41048
O_303,assigned_to,,,,,,,,,,D_27113
O_304,assigned_to,,,,,,,,,,D_25866
O_305,assigned_to,,,,,,,,,,D_59013
O_306,assigned_to,,,,,,,,,,D_54819
O_307,assigned_to,,,,,,,,,,D_34643
O_308,assigned_to,,,,,,,,,,D_45224
O_309,assigned_to,,,,,,,,,,D_96831
O_310,assigned_to,,,,,,,,,,D_95528
O_311,assigned_to,,,,,,,,,,D_6363
O_312,assigned_to,,,,,,,,,,D_32476
O_313,assigned_to,,,,,,,,,,D_45405
O_314,assigned_to,,,,,,,,,,D_49200
O_315,assigned_to,,,,,,,,,,D_20113
O_316,assigned_to,,,,,,,,,,D_28385
O_317,assigned_to,,,,,,,,,,D_73956
O_318,assigned_to,,,,,,,,,,D_8405
O_319,assigned_to,,,,,,,,,,D_60647
O_320,assigned_to,,,,,,,,,,D_42654
O_321,assigned_to,,,,,,,,,,D_46221
O_322,assigned_to,,,,,,,,,,D_14610
O_323,assigned_to,,,,,,,,,,D_19032
O_324,assigned_to,,,,,,,,,,D_88202
O_325,assigned_to,,,,,,,,,,D_70558
O_326,assigned_to,,,,,,,,,,D_94115
O_327,assigned_to,,,,,,,,,,D_34031
O_328,assigned_to,,,,,,,,,,D_58686
O_329,assigned_to,,,,,,,,,,D_68190
O_330,assigned_to,,,,,,,,,,D_89331
O_331,assigned_to,,,,,,,,,,D_39472
O_332,assigned_to,,,,,,,,,,D_58479
O_333,assigned_to,,,,,,,,,,D_7340
O_334,assigned_to,,,,,,,,,,D_96118
O_335,assigned_to,,,,,,,,,,D_89435
O_336,assigned_to,,,,,,,,,,D_29144
O_337,assigned_to,,,,,,,,,,D_41886
O_338,assigned_to,,,,,,,,,,D_24558
O_339,assigned_to,,,,,,,,,,D_12190
O_340,assigned_to,,,,,,,,,,D_78060
O_341,assigned_to,,,,,,,,,,D_37954
O_342,assigned_to,,,,,,,,,,D_56121
O_343,assigned_to,,,,,,,,,,D_46934
O_344,assigned_to,,,,,,,,,,D_56236
O_345,assigned_to,,,,,,,,,,D_34515
O_346,assigned_to,,,,,,,,,,D_38315
O_347,assigned_to,,,,,,,,,,D_63205
O_348,assigned_to,,,,,,,,,,D_12702
O_349,assigned_to,,,,,,,,,,D_50610
O_350,assigned_to,,,,,,,,,,D_82457
O_351,assigned_to,,,,,,,,,,D_29586
O_352,assigned_to,,,,,,,,,,D_34317
O_353,assigned_to,,,,,,,,,,D_84382
O_354,assigned_to,,,,,,,,,,D_7431
O_355,assigned_to,,,,,,,,,,D_76809
O_356,assigned_to,,,,,,,,,,D_54382
O_357,assigned_to,,,,,,,,,,D_61206
O_358,assigned_to,,,,,,,,,,D_61459
O_359,assigned_to,,,,,,,,,,D_64342
O_360,assigned_to,,,,,,,,,,D_88151
O_361,assigned_to,,,,,,,,,,D_38818
O_362,assigned_to,,,,,,,,,,D_66009
O_363,assigned_to,,,,,,,,,,D_29873
O_364,assigned_to,,,,,,,,,,D_10491
O_365,assigned_to,,,,,,,,,,D_66854
O_366,assigned_to,,,,,,,,,,D_30741
O_367,assigned_to,,,,,,,,,,D_54611
O_368,assigned_to,,,,,,,,,,D_67270
O_369,assigned_to,,,,,,,,,,D_83648
O_370,assigned_to,,,,,,,,,,D_89845
O_371,assigned_to,,,,,,,,,,D_65707
O_372,assigned_to,,,,,,,,,,D_58455
O_373,assigned_to,,,,,,,,,,D_40202
O_374,assigned_to,,,,,,,,,,D_93125
O_375,assigned_to,,,,,,,,,,D_76218
O_376,assigned_to,,,,,,,,,,D_39750
O_377,assigned_to,,,,,,,,,,D_87787
O_378,assigned_to,,,,,,,,,,D_70270
O_379,assigned_to,,,,,,,,,,D_80727
O_380,assigned_to,,,,,,,,,,D_79998
O_381,assigned_to,,,,,,,,,,D_63678
O_382,assigned_to,,,,,,,,,,D_66713
O_383,assigned_to,,,,,,,,,,D_55504
O_384,assigned_to,,,,,,,,,,D_8777
O_385,assigned_to,,,,,,,,,,D_59203
O_386,assigned_to,,,,,,,,,,D_64067
O_387,assigned_to,,,,,,,,,,D_70221
O_388,assigned_to,,,,,,,,,,D_55414
O_389,assigned_to,,,,,,,,,,D_68926
O_390,assigned_to,,,,,,,,,,D_26018
O_391,assigned_to,,,,,,,,,,D_17820
O_392,assigned_to,,,,,,,,,,D_86431
O_393,assigned_to,,,,,,,,,,D_18320
O_394,assigned_to,,,,,,,,,,D_83896
O_395,assigned_to,,,,,,,,,,D_11926
O_396,assigned_to,,,,,,,,,,D_35791
O_397,assigned_to,,,,,,,,,,D_16687
O_398,assigned_to,,,,,,,,,,D_95961
O_399,assigned_to,,,,,,,,,,D_37742
O_400,assigned_to,,,,,,,,,,D_86132
O_401,assigned_to,,,,,,,,,,D_59901
O_402,assigned_to,,,,,,,,,,D_11581
O_403,assigned_to,,,,,,,,,,D_98852
O_404,assigned_to,,,,,,,,,,D_19474
O_405,assigned_to,,,,,,,,,,D_10799
O_406,assigned_to,,,,,,,,,,D_37729
O_407,assigned_to,,,,,,,,,,D_53422
O_408,assigned_to,,,,,,,,,,D_99477
O_409,assigned_to,,,,,,,,,,D_52055
O_410,assigned_to,,,,,,,,,,D_1358
O_411,assigned_to,,,,,,,,,,D_68163
O_412,assigned_to,,,,,,,,,,D_60326
O_413,assigned_to,,,,,,,,,,D_38698
O_414,assigned_to,,,,,,,,,,D_46584
O_415,assigned_to,,,,,,,,,,D_52405
O_416,assigned_to,,,,,,,,,,D_61922
O_417,assigned_to,,,,,,,,,,D_9707
O_418,assigned_to,,,,,,,,,,D_72421
O_419,assigned_to,,,,,,,,,,D_83649
O_420,assigned_to,,,,,,,,,,D_14517
O_421,assigned_to,,,,,,,,,,D_24663
O_422,assigned_to,,,,,,,,,,D_67326
O_423,assigned_to,,,,,,,,,,D_30371
O_424,assigned_to,,,,,,,,,,D_65129
O_425,assigned_to,,,,,,,,,,D_14048
O_426,assigned_to,,,,,,,,,,D_24687
O_427,assigned_to,,,,,,,,,,D_39458
O_428,assigned_to,,,,,,,,,,D_57732
O_429,assigned_to,,,,,,,,,,D_39925
O_430,assigned_to,,,,,,,,,,D_44664
O_431,assigned_to,,,,,,,,,,D_97498
O_432,assigned_to,,,,,,,,,,D_63645
O_433,assigned_to,,,,,,,,,,D_60679
O_434,assigned_to,,,,,,,,,,D_53691
O_435,assigned_to,,,,,,,,,,D_37660
O_436,assigned_to,,,,,,,,,,D_80117
O_437,assigned_to,,,,,,,,,,D_38419
O_438,assigned_to,,,,,,,,,,D_67258
O_439,assigned_to,,,,,,,,,,D_18312
O_440,assigned_to,,,,,,,,,,D_62459
O_441,assigned_to,,,,,,,,,,D_12399
O_442,assigned_to,,,,,,,,,,D_90792
O_443,assigned_to,,,,,,,,,,D_76353
O_444,assigned_to,,,,,,,,,,D_9391
O_445,assigned_to,,,,,,,,,,D_10768
O_446,assigned_to,,,,,,,,,,D_85830
O_447,assigned_to,,,,,,,,,,D_66820
O_448,assigned_to,,,,,,,,,,D_76786
O_449,assigned_to,,,,,,,,,,D_74941
O_450,assigned_to,,,,,,,,,,D_76265
O_451,assigned_to,,,,,,,,,,D_27198
O_452,assigned_to,,,,,,,,,,D_3856
O_453,assigned_to,,,,,,,,,,D_2035
O_454,assigned_to,,,,,,,,,,D_69194
O_455,assigned_to,,,,,,,,,,D_7926
O_456,assigned_to,,,,,,,,,,D_72576
O_457,assigned_to,,,,,,,,,,D_86576
O_458,assigned_to,,,,,,,,,,D_26617
O_459,assigned_to,,,,,,,,,,D_45024
O_460,assigned_to,,,,,,,,,,D_9163
O_461,assigned_to,,,,,,,,,,D_34111
O_462,assigned_to,,,,,,,,,,D_85215
O_463,assigned_to,,,,,,,,,,D_87205
O_464,assigned_to,,,,,,,,,,D_27006
O_465,assigned_to,,,,,,,,,,D_35845
O_466,assigned_to,,,,,,,,,,D_31799
O_467,assigned_to,,,,,,,,,,D_38194
O_468,assigned_to,,,,,,,,,,D_28951
O_469,assigned_to,,,,,,,,,,D_65721
O_470,assigned_to,,,,,,,,,,D_11913
O_471,assigned_to,,,,,,,,,,D_45309
O_472,assigned_to,,,,,,,,,,D_31569
O_473,assigned_to,,,,,,,,,,D_30393
O_474,assigned_to,,,,,,,,,,D_36819
O_475,assigned_to,,,,,,,,,,D_70324
O_476,assigned_to,,,,,,,,,,D_59838
O_477,assigned_to,,,,,,,,,,D_61553
O_478,assigned_to,,,,,,,,,,D_17119
O_479,assigned_to,,,,,,,,,,D_51118
O_480,assigned_to,,,,,,,,,,D_62169
O_481,assigned_to,,,,,,,,,,D_60139
O_482,assigned_to,,,,,,,,,,D_82895
O_483,assigned_to,,,,,,,,,,D_48003
O_484,assigned_to,,,,,,,,,,D_55117
O_485,assigned_to,,,,,,,,,,D_34407
O_486,assigned_to,,,,,,,,,,D_19713
O_487,assigned_to,,,,,,,,,,D_16428
O_488,assigned_to,,,,,,,,,,D_47500
O_489,assigned_to,,,,,,,,,,D_30750
O_490,assigned_to,,,,,,,,,,D_83527
O_491,assigned_to,,,,,,,,,,D_84680
O_492,assigned_to,,,,,,,,,,D_4614
O_493,assigned_to,,,,,,,,,,D_98949
O_494,assigned_to,,,,,,,,,,D_22873
O_495,assigned_to,,,,,,,,,,D_78407
O_496,assigned_to,,,,,,,,,,D_43793
O_497,assigned_to,,,,,,,,,,D_46378
O_498,assigned_to,,,,,,,,,,D_19922
O_499,assigned_to,,,,,,,,,,D_46321
O_500,assigned_to,,,,,,,,,,D_73582
O_501,assigned_to,,,,,,,,,,D_40986
O_502,assigned_to,,,,,,,,,,D_28529
O_503,assigned_to,,,,,,,,,,D_7366
O_504,assigned_to,,,,,,,,,,D_14242
O_505,assigned_to,,,,,,,,,,D_37334
O_506,assigned_to,,,,,,,,,,D_23516
O_507,assigned_to,,,,,,,,,,D_75075
O_508,assigned_to,,,,,,,,,,D_78147
O_509,assigned_to,,,,,,,,,,D_58588
O_510,assigned_to,,,,,,,,,,D_65010
O_511,assigned_to,,,,,,,,,,D_84743
O_512,assigned_to,,,,,,,,,,D_29096
O_513,assigned_to,,,,,,,,,,D_38382
O_514,assigned_to,,,,,,,,,,D_5291
O_515,assigned_to,,,,,,,,,,D_53452
O_516,assigned_to,,,,,,,,,,D_35163
O_517,assigned_to,,,,,,,,,,D_93428
O_518,assigned_to,,,,,,,,,,D_14867
O_519,assigned_to,,,,,,,,,,D_55744
O_520,assigned_to,,,,,,,,,,D_54401
O_521,assigned_to,,,,,,,,,,D_53984
O_522,assigned_to,,,,,,,,,,D_56873
O_523,assigned_to,,,,,,,,,,D_24213
O_524,assigned_to,,,,,,,,,,D_30600
O_525,assigned_to,,,,,,,,,,D_46162
O_526,assigned_to,,,,,,,,,,D_24333
O_527,assigned_to,,,,,,,,,,D_92109
O_528,assigned_to,,,,,,,,,,D_32600
O_529,assigned_to,,,,,,,,,,D_18277
O_530,assigned_to,,,,,,,,,,D_11114
O_531,assigned_to,,,,,,,,,,D_65153
O_532,assigned_to,,,,,,,,,,D_15737
O_533,assigned_to,,,,,,,,,,D_71964
O_534,assigned_to,,,,,,,,,,D_77774
O_535,assigned_to,,,,,,,,,,D_90724
O_536,assigned_to,,,,,,,,,,D_4634
O_537,assigned_to,,,,,,,,,,D_99385
O_538,assigned_to,,,,,,,,,,D_9986
O_539,assigned_to,,,,,,,,,,D_19164
O_540,assigned_to,,,,,,,,,,D_16513
O_541,assigned_to,,,,,,,,,,D_34163
O_542,assigned_to,,,,,,,,,,D_30207
O_543,assigned_to,,,,,,,,,,D_57260
O_544,assigned_to,,,,,,,,,,D_39998
O_545,assigned_to,,,,,,,,,,D_78268
O_546,assigned_to,,,,,,,,,,D_36939
O_547,assigned_to,,,,,,,,,,D_92390
O_548,assigned_to,,,,,,,,,,D_28765
O_549,assigned_to,,,,,,,,,,D_45660
O_550,assigned_to,,,,,,,,,,D_65019
O_551,assigned_to,,,,,,,,,,D_75345
O_552,assigned_to,,,,,,,,,,D_33523
O_553,assigned_to,,,,,,,,,,D_45239
O_554,assigned_to,,,,,,,,,,D_38740
O_555,assigned_to,,,,,,,,,,D_87672
O_556,assigned_to,,,,,,,,,,D_91166
O_557,assigned_to,,,,,,,,,,D_53839
O_558,assigned_to,,,,,,,,,,D_44766
O_559,assigned_to,,,,,,,,,,D_67101
O_560,assigned_to,,,,,,,,,,D_65323
O_561,assigned_to,,,,,,,,,,D_17774
O_562,assigned_to,,,,,,,,,,D_76707
O_563,assigned_to,,,,,,,,,,D_48011
O_564,assigned_to,,,,,,,,,,D_58935
O_565,assigned_to,,,,,,,,,,D_84495
O_566,assigned_to,,,,,,,,,,D_18495
O_567,assigned_to,,,,,,,,,,D_83002
O_568,assigned_to,,,,,,,,,,D_50268
O_569,assigned_to,,,,,,,,,,D_88790
O_570,assigned_to,,,,,,,,,,D_86403
O_571,assigned_to,,,,,,,,,,D_89284
O_572,assigned_to,,,,,,,,,,D_42350
O_573,assigned_to,,,,,,,,,,D_99672
O_574,assigned_to,,,,,,,,,,D_9208
O_575,assigned_to,,,,,,,,,,D_8718
O_576,assigned_to,,,,,,,,,,D_36174
O_577,assigned_to,,,,,,,,,,D_24693
O_578,assigned_to,,,,,,,,,,D_42696
O_579,assigned_to,,,,,,,,,,D_16281
